"","random_id","trial_num","trial_id","value","utterance","outcome","event_type","color","sum","prob"
"1","24",9,"g_p1","0","probably",10,"gumball","purple",100,0
"2","24",9,"g_p1","0","bare not",10,"gumball","purple",100,0
"3","24",9,"g_p1","100","might",10,"gumball","purple",100,1
"4","24",10,"g_p9","0","bare not",90,"gumball","purple",200,0
"5","24",10,"g_p9","100","probably",90,"gumball","purple",200,0.5
"6","24",10,"g_p9","100","might",90,"gumball","purple",200,0.5
"7","24",13,"g_p8","0","bare not",80,"gumball","purple",200,0
"8","24",13,"g_p8","100","probably",80,"gumball","purple",200,0.5
"9","24",13,"g_p8","100","might",80,"gumball","purple",200,0.5
"10","24",14,"g_p2","0","bare not",20,"gumball","purple",100,0
"11","24",14,"g_p2","0","probably",20,"gumball","purple",100,0
"12","24",14,"g_p2","100","might",20,"gumball","purple",100,1
"13","24",15,"g_p6","0","bare not",60,"gumball","purple",200,0
"14","24",15,"g_p6","100","might",60,"gumball","purple",200,0.5
"15","24",15,"g_p6","100","probably",60,"gumball","purple",200,0.5
"16","24",16,"g_p5","0","bare not",50,"gumball","purple",100,0
"17","24",16,"g_p5","0","probably",50,"gumball","purple",100,0
"18","24",16,"g_p5","100","might",50,"gumball","purple",100,1
"19","24",17,"g_p7","0","bare not",70,"gumball","purple",200,0
"20","24",17,"g_p7","100","probably",70,"gumball","purple",200,0.5
"21","24",17,"g_p7","100","might",70,"gumball","purple",200,0.5
"22","24",18,"g_p4","0","bare not",40,"gumball","purple",100,0
"23","24",18,"g_p4","0","probably",40,"gumball","purple",100,0
"24","24",18,"g_p4","100","might",40,"gumball","purple",100,1
"25","24",19,"g_p1","0","bare not",10,"gumball","purple",100,0
"26","24",19,"g_p1","0","probably",10,"gumball","purple",100,0
"27","24",19,"g_p1","100","might",10,"gumball","purple",100,1
"28","24",21,"g_p3","0","probably",30,"gumball","purple",100,0
"29","24",21,"g_p3","0","bare not",30,"gumball","purple",100,0
"30","24",21,"g_p3","100","might",30,"gumball","purple",100,1
"31","24",23,"g_p9","0","bare not",90,"gumball","purple",200,0
"32","24",23,"g_p9","100","probably",90,"gumball","purple",200,0.5
"33","24",23,"g_p9","100","might",90,"gumball","purple",200,0.5
"34","24",24,"g_p1","0","bare not",10,"gumball","purple",100,0
"35","24",24,"g_p1","0","probably",10,"gumball","purple",100,0
"36","24",24,"g_p1","100","might",10,"gumball","purple",100,1
"37","24",25,"g_p7","0","bare not",70,"gumball","purple",200,0
"38","24",25,"g_p7","100","might",70,"gumball","purple",200,0.5
"39","24",25,"g_p7","100","probably",70,"gumball","purple",200,0.5
"40","24",27,"g_p4","0","bare not",40,"gumball","purple",100,0
"41","24",27,"g_p4","0","probably",40,"gumball","purple",100,0
"42","24",27,"g_p4","100","might",40,"gumball","purple",100,1
"43","24",29,"g_p6","0","bare not",60,"gumball","purple",200,0
"44","24",29,"g_p6","100","probably",60,"gumball","purple",200,0.5
"45","24",29,"g_p6","100","might",60,"gumball","purple",200,0.5
"46","24",30,"g_p5","0","bare not",50,"gumball","purple",100,0
"47","24",30,"g_p5","0","probably",50,"gumball","purple",100,0
"48","24",30,"g_p5","100","might",50,"gumball","purple",100,1
"49","24",32,"g_p9","0","bare not",90,"gumball","purple",200,0
"50","24",32,"g_p9","100","probably",90,"gumball","purple",200,0.5
"51","24",32,"g_p9","100","might",90,"gumball","purple",200,0.5
"52","24",33,"g_p3","0","bare not",30,"gumball","purple",100,0
"53","24",33,"g_p3","0","probably",30,"gumball","purple",100,0
"54","24",33,"g_p3","100","might",30,"gumball","purple",100,1
"55","24",35,"g_p8","0","bare not",80,"gumball","purple",200,0
"56","24",35,"g_p8","100","probably",80,"gumball","purple",200,0.5
"57","24",35,"g_p8","100","might",80,"gumball","purple",200,0.5
"58","24",36,"g_p2","0","bare not",20,"gumball","purple",100,0
"59","24",36,"g_p2","0","probably",20,"gumball","purple",100,0
"60","24",36,"g_p2","100","might",20,"gumball","purple",100,1
"61","24",45,"e_x1","0","bare not",10,"election","purple",100,0
"62","24",45,"e_x1","0","probably",10,"election","purple",100,0
"63","24",45,"e_x1","100","might",10,"election","purple",100,1
"64","24",46,"e_x9","0","bare not",90,"election","purple",200,0
"65","24",46,"e_x9","100","probably",90,"election","purple",200,0.5
"66","24",46,"e_x9","100","might",90,"election","purple",200,0.5
"67","24",49,"e_x4","0","bare not",40,"election","purple",100,0
"68","24",49,"e_x4","0","probably",40,"election","purple",100,0
"69","24",49,"e_x4","100","might",40,"election","purple",100,1
"70","24",50,"e_x5","0","probably",50,"election","purple",100,0
"71","24",50,"e_x5","0","bare not",50,"election","purple",100,0
"72","24",50,"e_x5","100","might",50,"election","purple",100,1
"73","24",51,"e_x3","0","probably",30,"election","purple",100,0
"74","24",51,"e_x3","0","bare not",30,"election","purple",100,0
"75","24",51,"e_x3","100","might",30,"election","purple",100,1
"76","24",52,"e_x1","0","bare not",10,"election","purple",100,0
"77","24",52,"e_x1","0","probably",10,"election","purple",100,0
"78","24",52,"e_x1","100","might",10,"election","purple",100,1
"79","24",54,"e_x9","0","bare not",90,"election","purple",200,0
"80","24",54,"e_x9","100","probably",90,"election","purple",200,0.5
"81","24",54,"e_x9","100","might",90,"election","purple",200,0.5
"82","24",55,"e_x7","0","bare not",70,"election","purple",200,0
"83","24",55,"e_x7","100","probably",70,"election","purple",200,0.5
"84","24",55,"e_x7","100","might",70,"election","purple",200,0.5
"85","24",56,"e_x6","0","bare not",60,"election","purple",200,0
"86","24",56,"e_x6","100","might",60,"election","purple",200,0.5
"87","24",56,"e_x6","100","probably",60,"election","purple",200,0.5
"88","24",57,"e_x2","0","bare not",20,"election","purple",100,0
"89","24",57,"e_x2","0","probably",20,"election","purple",100,0
"90","24",57,"e_x2","100","might",20,"election","purple",100,1
"91","24",59,"e_x8","0","bare not",80,"election","purple",200,0
"92","24",59,"e_x8","100","probably",80,"election","purple",200,0.5
"93","24",59,"e_x8","100","might",80,"election","purple",200,0.5
"94","24",60,"e_x7","0","bare not",70,"election","purple",200,0
"95","24",60,"e_x7","100","might",70,"election","purple",200,0.5
"96","24",60,"e_x7","100","probably",70,"election","purple",200,0.5
"97","24",61,"e_x5","0","bare not",50,"election","purple",100,0
"98","24",61,"e_x5","0","probably",50,"election","purple",100,0
"99","24",61,"e_x5","100","might",50,"election","purple",100,1
"100","24",63,"e_x2","0","bare not",20,"election","purple",100,0
"101","24",63,"e_x2","0","probably",20,"election","purple",100,0
"102","24",63,"e_x2","100","might",20,"election","purple",100,1
"103","24",65,"e_x8","0","bare not",80,"election","purple",200,0
"104","24",65,"e_x8","100","might",80,"election","purple",200,0.5
"105","24",65,"e_x8","100","probably",80,"election","purple",200,0.5
"106","24",67,"e_x1","0","probably",10,"election","purple",100,0
"107","24",67,"e_x1","0","bare not",10,"election","purple",100,0
"108","24",67,"e_x1","100","might",10,"election","purple",100,1
"109","24",68,"e_x3","0","probably",30,"election","purple",100,0
"110","24",68,"e_x3","0","bare not",30,"election","purple",100,0
"111","24",68,"e_x3","100","might",30,"election","purple",100,1
"112","24",69,"e_x6","0","bare not",60,"election","purple",200,0
"113","24",69,"e_x6","100","might",60,"election","purple",200,0.5
"114","24",69,"e_x6","100","probably",60,"election","purple",200,0.5
"115","24",71,"e_x4","0","probably",40,"election","purple",100,0
"116","24",71,"e_x4","0","bare not",40,"election","purple",100,0
"117","24",71,"e_x4","100","might",40,"election","purple",100,1
"118","24",72,"e_x9","0","bare not",90,"election","purple",200,0
"119","24",72,"e_x9","100","probably",90,"election","purple",200,0.5
"120","24",72,"e_x9","100","might",90,"election","purple",200,0.5
"121","3",9,"g_p1","0","probably",10,"gumball","purple",112,0
"122","3",9,"g_p1","100","might",10,"gumball","purple",112,0.892857142857143
"123","3",9,"g_p1","12","bare not",10,"gumball","purple",112,0.107142857142857
"124","3",10,"g_p9","0","bare not",90,"gumball","purple",161,0
"125","3",10,"g_p9","100","probably",90,"gumball","purple",161,0.62111801242236
"126","3",10,"g_p9","61","might",90,"gumball","purple",161,0.37888198757764
"127","3",13,"g_p8","0","bare not",80,"gumball","purple",200,0
"128","3",13,"g_p8","100","might",80,"gumball","purple",200,0.5
"129","3",13,"g_p8","100","probably",80,"gumball","purple",200,0.5
"130","3",14,"g_p2","0","probably",20,"gumball","purple",100,0
"131","3",14,"g_p2","0","bare not",20,"gumball","purple",100,0
"132","3",14,"g_p2","100","might",20,"gumball","purple",100,1
"133","3",15,"g_p6","0","bare not",60,"gumball","purple",100,0
"134","3",15,"g_p6","100","might",60,"gumball","purple",100,1
"135","3",15,"g_p6","0","probably",60,"gumball","purple",100,0
"136","3",16,"g_p5","0","probably",50,"gumball","purple",100,0
"137","3",16,"g_p5","0","bare not",50,"gumball","purple",100,0
"138","3",16,"g_p5","100","might",50,"gumball","purple",100,1
"139","3",17,"g_p7","0","bare not",70,"gumball","purple",178,0
"140","3",17,"g_p7","100","might",70,"gumball","purple",178,0.561797752808989
"141","3",17,"g_p7","78","probably",70,"gumball","purple",178,0.438202247191011
"142","3",18,"g_p4","0","probably",40,"gumball","purple",100,0
"143","3",18,"g_p4","0","bare not",40,"gumball","purple",100,0
"144","3",18,"g_p4","100","might",40,"gumball","purple",100,1
"145","3",19,"g_p1","0","probably",10,"gumball","purple",100,0
"146","3",19,"g_p1","0","bare not",10,"gumball","purple",100,0
"147","3",19,"g_p1","100","might",10,"gumball","purple",100,1
"148","3",21,"g_p3","0","probably",30,"gumball","purple",100,0
"149","3",21,"g_p3","0","bare not",30,"gumball","purple",100,0
"150","3",21,"g_p3","100","might",30,"gumball","purple",100,1
"151","3",23,"g_p9","0","bare not",90,"gumball","purple",159,0
"152","3",23,"g_p9","100","probably",90,"gumball","purple",159,0.628930817610063
"153","3",23,"g_p9","59","might",90,"gumball","purple",159,0.371069182389937
"154","3",24,"g_p1","0","probably",10,"gumball","purple",100,0
"155","3",24,"g_p1","0","bare not",10,"gumball","purple",100,0
"156","3",24,"g_p1","100","might",10,"gumball","purple",100,1
"157","3",25,"g_p7","0","bare not",70,"gumball","purple",181,0
"158","3",25,"g_p7","100","might",70,"gumball","purple",181,0.552486187845304
"159","3",25,"g_p7","81","probably",70,"gumball","purple",181,0.447513812154696
"160","3",27,"g_p4","0","probably",40,"gumball","purple",100,0
"161","3",27,"g_p4","0","bare not",40,"gumball","purple",100,0
"162","3",27,"g_p4","100","might",40,"gumball","purple",100,1
"163","3",29,"g_p6","0","bare not",60,"gumball","purple",165,0
"164","3",29,"g_p6","65","probably",60,"gumball","purple",165,0.393939393939394
"165","3",29,"g_p6","100","might",60,"gumball","purple",165,0.606060606060606
"166","3",30,"g_p5","0","probably",50,"gumball","purple",100,0
"167","3",30,"g_p5","0","bare not",50,"gumball","purple",100,0
"168","3",30,"g_p5","100","might",50,"gumball","purple",100,1
"169","3",32,"g_p9","0","bare not",90,"gumball","purple",181,0
"170","3",32,"g_p9","100","probably",90,"gumball","purple",181,0.552486187845304
"171","3",32,"g_p9","81","might",90,"gumball","purple",181,0.447513812154696
"172","3",33,"g_p3","0","probably",30,"gumball","purple",100,0
"173","3",33,"g_p3","0","bare not",30,"gumball","purple",100,0
"174","3",33,"g_p3","100","might",30,"gumball","purple",100,1
"175","3",35,"g_p8","100","probably",80,"gumball","purple",200,0.5
"176","3",35,"g_p8","100","might",80,"gumball","purple",200,0.5
"177","3",35,"g_p8","0","bare not",80,"gumball","purple",200,0
"178","3",36,"g_p2","0","probably",20,"gumball","purple",100,0
"179","3",36,"g_p2","0","bare not",20,"gumball","purple",100,0
"180","3",36,"g_p2","100","might",20,"gumball","purple",100,1
"181","3",45,"e_x1","0","probably",10,"election","purple",100,0
"182","3",45,"e_x1","0","bare not",10,"election","purple",100,0
"183","3",45,"e_x1","100","might",10,"election","purple",100,1
"184","3",46,"e_x9","0","bare not",90,"election","purple",200,0
"185","3",46,"e_x9","100","probably",90,"election","purple",200,0.5
"186","3",46,"e_x9","100","might",90,"election","purple",200,0.5
"187","3",49,"e_x4","0","probably",40,"election","purple",100,0
"188","3",49,"e_x4","0","bare not",40,"election","purple",100,0
"189","3",49,"e_x4","100","might",40,"election","purple",100,1
"190","3",50,"e_x5","0","probably",50,"election","purple",100,0
"191","3",50,"e_x5","0","bare not",50,"election","purple",100,0
"192","3",50,"e_x5","100","might",50,"election","purple",100,1
"193","3",51,"e_x3","0","probably",30,"election","purple",100,0
"194","3",51,"e_x3","0","bare not",30,"election","purple",100,0
"195","3",51,"e_x3","100","might",30,"election","purple",100,1
"196","3",52,"e_x1","0","probably",10,"election","purple",136,0
"197","3",52,"e_x1","100","might",10,"election","purple",136,0.735294117647059
"198","3",52,"e_x1","36","bare not",10,"election","purple",136,0.264705882352941
"199","3",54,"e_x9","0","bare not",90,"election","purple",200,0
"200","3",54,"e_x9","100","probably",90,"election","purple",200,0.5
"201","3",54,"e_x9","100","might",90,"election","purple",200,0.5
"202","3",55,"e_x7","0","bare not",70,"election","purple",174,0
"203","3",55,"e_x7","100","might",70,"election","purple",174,0.574712643678161
"204","3",55,"e_x7","74","probably",70,"election","purple",174,0.425287356321839
"205","3",56,"e_x6","0","probably",60,"election","purple",100,0
"206","3",56,"e_x6","0","bare not",60,"election","purple",100,0
"207","3",56,"e_x6","100","might",60,"election","purple",100,1
"208","3",57,"e_x2","0","probably",20,"election","purple",113,0
"209","3",57,"e_x2","100","might",20,"election","purple",113,0.884955752212389
"210","3",57,"e_x2","13","bare not",20,"election","purple",113,0.115044247787611
"211","3",59,"e_x8","0","bare not",80,"election","purple",200,0
"212","3",59,"e_x8","100","probably",80,"election","purple",200,0.5
"213","3",59,"e_x8","100","might",80,"election","purple",200,0.5
"214","3",60,"e_x7","100","probably",70,"election","purple",200,0.5
"215","3",60,"e_x7","100","might",70,"election","purple",200,0.5
"216","3",60,"e_x7","0","bare not",70,"election","purple",200,0
"217","3",61,"e_x5","0","probably",50,"election","purple",100,0
"218","3",61,"e_x5","0","bare not",50,"election","purple",100,0
"219","3",61,"e_x5","100","might",50,"election","purple",100,1
"220","3",63,"e_x2","0","probably",20,"election","purple",113,0
"221","3",63,"e_x2","100","might",20,"election","purple",113,0.884955752212389
"222","3",63,"e_x2","13","bare not",20,"election","purple",113,0.115044247787611
"223","3",65,"e_x8","100","probably",80,"election","purple",200,0.5
"224","3",65,"e_x8","100","might",80,"election","purple",200,0.5
"225","3",65,"e_x8","0","bare not",80,"election","purple",200,0
"226","3",67,"e_x1","0","probably",10,"election","purple",119,0
"227","3",67,"e_x1","100","might",10,"election","purple",119,0.840336134453782
"228","3",67,"e_x1","19","bare not",10,"election","purple",119,0.159663865546218
"229","3",68,"e_x3","0","probably",30,"election","purple",100,0
"230","3",68,"e_x3","0","bare not",30,"election","purple",100,0
"231","3",68,"e_x3","100","might",30,"election","purple",100,1
"232","3",69,"e_x6","0","bare not",60,"election","purple",130,0
"233","3",69,"e_x6","100","might",60,"election","purple",130,0.769230769230769
"234","3",69,"e_x6","30","probably",60,"election","purple",130,0.230769230769231
"235","3",71,"e_x4","0","probably",40,"election","purple",100,0
"236","3",71,"e_x4","0","bare not",40,"election","purple",100,0
"237","3",71,"e_x4","100","might",40,"election","purple",100,1
"238","3",72,"e_x9","0","bare not",90,"election","purple",200,0
"239","3",72,"e_x9","100","probably",90,"election","purple",200,0.5
"240","3",72,"e_x9","100","might",90,"election","purple",200,0.5
"241","5",9,"g_p1","100","probably",10,"gumball","purple",100,1
"242","5",9,"g_p1","0","might",10,"gumball","purple",100,0
"243","5",9,"g_p1","0","bare not",10,"gumball","purple",100,0
"244","5",10,"g_p9","0","probably",90,"gumball","purple",100,0
"245","5",10,"g_p9","100","might",90,"gumball","purple",100,1
"246","5",10,"g_p9","0","bare not",90,"gumball","purple",100,0
"247","5",13,"g_p2","43","probably",20,"gumball","purple",43,1
"248","5",13,"g_p2","0","might",20,"gumball","purple",43,0
"249","5",13,"g_p2","0","bare not",20,"gumball","purple",43,0
"250","5",14,"g_p8","0","probably",80,"gumball","purple",32,0
"251","5",14,"g_p8","32","might",80,"gumball","purple",32,1
"252","5",14,"g_p8","0","bare not",80,"gumball","purple",32,0
"253","5",15,"g_p4","45","probably",40,"gumball","purple",45,1
"254","5",15,"g_p4","0","might",40,"gumball","purple",45,0
"255","5",15,"g_p4","0","bare not",40,"gumball","purple",45,0
"256","5",16,"g_p5","0","probably",50,"gumball","purple",55,0
"257","5",16,"g_p5","55","might",50,"gumball","purple",55,1
"258","5",16,"g_p5","0","bare not",50,"gumball","purple",55,0
"259","5",17,"g_p3","0","probably",30,"gumball","purple",9,0
"260","5",17,"g_p3","9","might",30,"gumball","purple",9,1
"261","5",17,"g_p3","0","bare not",30,"gumball","purple",9,0
"262","5",18,"g_p6","56","probably",60,"gumball","purple",56,1
"263","5",18,"g_p6","0","might",60,"gumball","purple",56,0
"264","5",18,"g_p6","0","bare not",60,"gumball","purple",56,0
"265","5",19,"g_p9","95","probably",90,"gumball","purple",95,1
"266","5",19,"g_p9","0","might",90,"gumball","purple",95,0
"267","5",19,"g_p9","0","bare not",90,"gumball","purple",95,0
"268","5",21,"g_p7","54","probably",70,"gumball","purple",54,1
"269","5",21,"g_p7","0","might",70,"gumball","purple",54,0
"270","5",21,"g_p7","0","bare not",70,"gumball","purple",54,0
"271","5",23,"g_p1","0","probably",10,"gumball","purple",58,0
"272","5",23,"g_p1","0","might",10,"gumball","purple",58,0
"273","5",23,"g_p1","58","bare not",10,"gumball","purple",58,1
"274","5",24,"g_p9","79","probably",90,"gumball","purple",79,1
"275","5",24,"g_p9","0","might",90,"gumball","purple",79,0
"276","5",24,"g_p9","0","bare not",90,"gumball","purple",79,0
"277","5",25,"g_p3","0","probably",30,"gumball","purple",30,0
"278","5",25,"g_p3","30","might",30,"gumball","purple",30,1
"279","5",25,"g_p3","0","bare not",30,"gumball","purple",30,0
"280","5",27,"g_p6","44","probably",60,"gumball","purple",44,1
"281","5",27,"g_p6","0","might",60,"gumball","purple",44,0
"282","5",27,"g_p6","0","bare not",60,"gumball","purple",44,0
"283","5",29,"g_p4","0","probably",40,"gumball","purple",24,0
"284","5",29,"g_p4","24","might",40,"gumball","purple",24,1
"285","5",29,"g_p4","0","bare not",40,"gumball","purple",24,0
"286","5",30,"g_p5","50","probably",50,"gumball","purple",50,1
"287","5",30,"g_p5","0","might",50,"gumball","purple",50,0
"288","5",30,"g_p5","0","bare not",50,"gumball","purple",50,0
"289","5",32,"g_p1","0","probably",10,"gumball","purple",62,0
"290","5",32,"g_p1","0","might",10,"gumball","purple",62,0
"291","5",32,"g_p1","62","bare not",10,"gumball","purple",62,1
"292","5",33,"g_p7","45","probably",70,"gumball","purple",45,1
"293","5",33,"g_p7","0","might",70,"gumball","purple",45,0
"294","5",33,"g_p7","0","bare not",70,"gumball","purple",45,0
"295","5",35,"g_p2","0","probably",20,"gumball","purple",41,0
"296","5",35,"g_p2","0","might",20,"gumball","purple",41,0
"297","5",35,"g_p2","41","bare not",20,"gumball","purple",41,1
"298","5",36,"g_p8","71","probably",80,"gumball","purple",71,1
"299","5",36,"g_p8","0","might",80,"gumball","purple",71,0
"300","5",36,"g_p8","0","bare not",80,"gumball","purple",71,0
"301","5",45,"e_x1","0","probably",10,"election","purple",87,0
"302","5",45,"e_x1","0","might",10,"election","purple",87,0
"303","5",45,"e_x1","87","bare not",10,"election","purple",87,1
"304","5",46,"e_x9","88","probably",90,"election","purple",88,1
"305","5",46,"e_x9","0","might",90,"election","purple",88,0
"306","5",46,"e_x9","0","bare not",90,"election","purple",88,0
"307","5",49,"e_x6","62","probably",60,"election","purple",62,1
"308","5",49,"e_x6","0","might",60,"election","purple",62,0
"309","5",49,"e_x6","0","bare not",60,"election","purple",62,0
"310","5",50,"e_x5","0","probably",50,"election","purple",53,0
"311","5",50,"e_x5","53","might",50,"election","purple",53,1
"312","5",50,"e_x5","0","bare not",50,"election","purple",53,0
"313","5",51,"e_x7","62","probably",70,"election","purple",62,1
"314","5",51,"e_x7","0","might",70,"election","purple",62,0
"315","5",51,"e_x7","0","bare not",70,"election","purple",62,0
"316","5",52,"e_x9","88","probably",90,"election","purple",88,1
"317","5",52,"e_x9","0","might",90,"election","purple",88,0
"318","5",52,"e_x9","0","bare not",90,"election","purple",88,0
"319","5",54,"e_x1","0","probably",10,"election","purple",74,0
"320","5",54,"e_x1","0","might",10,"election","purple",74,0
"321","5",54,"e_x1","74","bare not",10,"election","purple",74,1
"322","5",55,"e_x3","0","probably",30,"election","purple",64,0
"323","5",55,"e_x3","0","might",30,"election","purple",64,0
"324","5",55,"e_x3","64","bare not",30,"election","purple",64,1
"325","5",56,"e_x4","0","probably",40,"election","purple",56,0
"326","5",56,"e_x4","2","might",40,"election","purple",56,0.0357142857142857
"327","5",56,"e_x4","54","bare not",40,"election","purple",56,0.964285714285714
"328","5",57,"e_x8","79","probably",80,"election","purple",79,1
"329","5",57,"e_x8","0","might",80,"election","purple",79,0
"330","5",57,"e_x8","0","bare not",80,"election","purple",79,0
"331","5",59,"e_x2","0","probably",20,"election","purple",71,0
"332","5",59,"e_x2","0","might",20,"election","purple",71,0
"333","5",59,"e_x2","71","bare not",20,"election","purple",71,1
"334","5",60,"e_x3","0","probably",30,"election","purple",70,0
"335","5",60,"e_x3","0","might",30,"election","purple",70,0
"336","5",60,"e_x3","70","bare not",30,"election","purple",70,1
"337","5",61,"e_x5","0","probably",50,"election","purple",52,0
"338","5",61,"e_x5","52","might",50,"election","purple",52,1
"339","5",61,"e_x5","0","bare not",50,"election","purple",52,0
"340","5",63,"e_x8","79","probably",80,"election","purple",79,1
"341","5",63,"e_x8","0","might",80,"election","purple",79,0
"342","5",63,"e_x8","0","bare not",80,"election","purple",79,0
"343","5",65,"e_x2","0","probably",20,"election","purple",81,0
"344","5",65,"e_x2","0","might",20,"election","purple",81,0
"345","5",65,"e_x2","81","bare not",20,"election","purple",81,1
"346","5",67,"e_x9","86","probably",90,"election","purple",86,1
"347","5",67,"e_x9","0","might",90,"election","purple",86,0
"348","5",67,"e_x9","0","bare not",90,"election","purple",86,0
"349","5",68,"e_x7","63","probably",70,"election","purple",63,1
"350","5",68,"e_x7","0","might",70,"election","purple",63,0
"351","5",68,"e_x7","0","bare not",70,"election","purple",63,0
"352","5",69,"e_x4","0","probably",40,"election","purple",62,0
"353","5",69,"e_x4","62","might",40,"election","purple",62,1
"354","5",69,"e_x4","0","bare not",40,"election","purple",62,0
"355","5",71,"e_x6","63","probably",60,"election","purple",63,1
"356","5",71,"e_x6","0","might",60,"election","purple",63,0
"357","5",71,"e_x6","0","bare not",60,"election","purple",63,0
"358","5",72,"e_x1","0","probably",10,"election","purple",86,0
"359","5",72,"e_x1","0","might",10,"election","purple",86,0
"360","5",72,"e_x1","86","bare not",10,"election","purple",86,1
"361","10",9,"g_p1","14","probably",10,"gumball","purple",35,0.4
"362","10",9,"g_p1","12","might",10,"gumball","purple",35,0.342857142857143
"363","10",9,"g_p1","9","bare not",10,"gumball","purple",35,0.257142857142857
"364","10",10,"g_p9","11","probably",90,"gumball","purple",106,0.10377358490566
"365","10",10,"g_p9","10","might",90,"gumball","purple",106,0.0943396226415094
"366","10",10,"g_p9","85","bare not",90,"gumball","purple",106,0.80188679245283
"367","10",13,"g_p2","9","probably",20,"gumball","purple",102,0.0882352941176471
"368","10",13,"g_p2","9","might",20,"gumball","purple",102,0.0882352941176471
"369","10",13,"g_p2","84","bare not",20,"gumball","purple",102,0.823529411764706
"370","10",14,"g_p8","12","probably",80,"gumball","purple",111,0.108108108108108
"371","10",14,"g_p8","13","might",80,"gumball","purple",111,0.117117117117117
"372","10",14,"g_p8","86","bare not",80,"gumball","purple",111,0.774774774774775
"373","10",15,"g_p4","30","probably",40,"gumball","purple",129,0.232558139534884
"374","10",15,"g_p4","26","might",40,"gumball","purple",129,0.201550387596899
"375","10",15,"g_p4","73","bare not",40,"gumball","purple",129,0.565891472868217
"376","10",16,"g_p5","45","probably",50,"gumball","purple",136,0.330882352941176
"377","10",16,"g_p5","46","might",50,"gumball","purple",136,0.338235294117647
"378","10",16,"g_p5","45","bare not",50,"gumball","purple",136,0.330882352941176
"379","10",17,"g_p3","28","probably",30,"gumball","purple",131,0.213740458015267
"380","10",17,"g_p3","31","might",30,"gumball","purple",131,0.236641221374046
"381","10",17,"g_p3","72","bare not",30,"gumball","purple",131,0.549618320610687
"382","10",18,"g_p6","61","probably",60,"gumball","purple",151,0.403973509933775
"383","10",18,"g_p6","62","might",60,"gumball","purple",151,0.410596026490066
"384","10",18,"g_p6","28","bare not",60,"gumball","purple",151,0.185430463576159
"385","10",19,"g_p9","85","probably",90,"gumball","purple",179,0.474860335195531
"386","10",19,"g_p9","85","might",90,"gumball","purple",179,0.474860335195531
"387","10",19,"g_p9","9","bare not",90,"gumball","purple",179,0.0502793296089385
"388","10",21,"g_p7","70","probably",70,"gumball","purple",167,0.419161676646707
"389","10",21,"g_p7","69","might",70,"gumball","purple",167,0.413173652694611
"390","10",21,"g_p7","28","bare not",70,"gumball","purple",167,0.167664670658683
"391","10",23,"g_p1","14","probably",10,"gumball","purple",112,0.125
"392","10",23,"g_p1","10","might",10,"gumball","purple",112,0.0892857142857143
"393","10",23,"g_p1","88","bare not",10,"gumball","purple",112,0.785714285714286
"394","10",24,"g_p9","82","probably",90,"gumball","purple",179,0.458100558659218
"395","10",24,"g_p9","85","might",90,"gumball","purple",179,0.474860335195531
"396","10",24,"g_p9","12","bare not",90,"gumball","purple",179,0.0670391061452514
"397","10",25,"g_p3","37","probably",30,"gumball","purple",206,0.179611650485437
"398","10",25,"g_p3","85","might",30,"gumball","purple",206,0.412621359223301
"399","10",25,"g_p3","84","bare not",30,"gumball","purple",206,0.407766990291262
"400","10",27,"g_p6","62","probably",60,"gumball","purple",155,0.4
"401","10",27,"g_p6","48","might",60,"gumball","purple",155,0.309677419354839
"402","10",27,"g_p6","45","bare not",60,"gumball","purple",155,0.290322580645161
"403","10",29,"g_p4","48","probably",40,"gumball","purple",157,0.305732484076433
"404","10",29,"g_p4","46","might",40,"gumball","purple",157,0.292993630573248
"405","10",29,"g_p4","63","bare not",40,"gumball","purple",157,0.401273885350318
"406","10",30,"g_p5","54","probably",50,"gumball","purple",162,0.333333333333333
"407","10",30,"g_p5","53","might",50,"gumball","purple",162,0.32716049382716
"408","10",30,"g_p5","55","bare not",50,"gumball","purple",162,0.339506172839506
"409","10",32,"g_p1","19","probably",10,"gumball","purple",123,0.154471544715447
"410","10",32,"g_p1","15","might",10,"gumball","purple",123,0.121951219512195
"411","10",32,"g_p1","89","bare not",10,"gumball","purple",123,0.723577235772358
"412","10",33,"g_p7","70","probably",70,"gumball","purple",158,0.443037974683544
"413","10",33,"g_p7","68","might",70,"gumball","purple",158,0.430379746835443
"414","10",33,"g_p7","20","bare not",70,"gumball","purple",158,0.126582278481013
"415","10",35,"g_p2","21","probably",20,"gumball","purple",123,0.170731707317073
"416","10",35,"g_p2","21","might",20,"gumball","purple",123,0.170731707317073
"417","10",35,"g_p2","81","bare not",20,"gumball","purple",123,0.658536585365854
"418","10",36,"g_p8","84","probably",80,"gumball","purple",187,0.449197860962567
"419","10",36,"g_p8","82","might",80,"gumball","purple",187,0.438502673796791
"420","10",36,"g_p8","21","bare not",80,"gumball","purple",187,0.112299465240642
"421","10",45,"e_x1","13","probably",10,"election","purple",112,0.116071428571429
"422","10",45,"e_x1","8","might",10,"election","purple",112,0.0714285714285714
"423","10",45,"e_x1","91","bare not",10,"election","purple",112,0.8125
"424","10",46,"e_x9","90","probably",90,"election","purple",196,0.459183673469388
"425","10",46,"e_x9","90","might",90,"election","purple",196,0.459183673469388
"426","10",46,"e_x9","16","bare not",90,"election","purple",196,0.0816326530612245
"427","10",49,"e_x6","56","probably",60,"election","purple",156,0.358974358974359
