"","random_id","trial_num","trial_id","value","utterance","outcome","event_type","color","sum","prob"
"1","24",9,"g_p9","0","bare not",90,"gumball","purple",100,0
"2","24",9,"g_p9","0","probably",90,"gumball","purple",100,0
"3","24",9,"g_p9","100","might",90,"gumball","purple",100,1
"4","24",10,"g_p1","0","probably",10,"gumball","purple",100,0
"5","24",10,"g_p1","0","bare not",10,"gumball","purple",100,0
"6","24",10,"g_p1","100","might",10,"gumball","purple",100,1
"7","24",11,"g_o9","0","bare not",90,"gumball","orange",100,0
"8","24",11,"g_o9","0","might",90,"gumball","orange",100,0
"9","24",11,"g_o9","100","probably",90,"gumball","orange",100,1
"10","24",13,"g_o1","0","bare not",10,"gumball","orange",97,0
"11","24",13,"g_o1","0","probably",10,"gumball","orange",97,0
"12","24",13,"g_o1","97","might",10,"gumball","orange",97,1
"13","24",15,"g_p3","0","probably",30,"gumball","purple",132,0
"14","24",15,"g_p3","100","might",30,"gumball","purple",132,0.757575757575758
"15","24",15,"g_p3","32","bare not",30,"gumball","purple",132,0.242424242424242
"16","24",16,"g_p5","0","probably",50,"gumball","purple",135,0
"17","24",16,"g_p5","100","might",50,"gumball","purple",135,0.740740740740741
"18","24",16,"g_p5","35","bare not",50,"gumball","purple",135,0.259259259259259
"19","24",18,"g_p8","0","bare not",80,"gumball","purple",139,0
"20","24",18,"g_p8","100","probably",80,"gumball","purple",139,0.719424460431655
"21","24",18,"g_p8","39","might",80,"gumball","purple",139,0.280575539568345
"22","24",19,"g_o1","0","probably",10,"gumball","orange",155,0
"23","24",19,"g_o1","55","might",10,"gumball","orange",155,0.354838709677419
"24","24",19,"g_o1","100","bare not",10,"gumball","orange",155,0.645161290322581
"25","24",21,"g_o3","0","bare not",30,"gumball","orange",100,0
"26","24",21,"g_o3","0","probably",30,"gumball","orange",100,0
"27","24",21,"g_o3","100","might",30,"gumball","orange",100,1
"28","24",23,"g_o5","0","bare not",50,"gumball","orange",100,0
"29","24",23,"g_o5","0","probably",50,"gumball","orange",100,0
"30","24",23,"g_o5","100","might",50,"gumball","orange",100,1
"31","24",24,"g_p9","0","bare not",90,"gumball","purple",100,0
"32","24",24,"g_p9","0","might",90,"gumball","purple",100,0
"33","24",24,"g_p9","100","probably",90,"gumball","purple",100,1
"34","24",26,"g_o8","0","might",80,"gumball","orange",100,0
"35","24",26,"g_o8","0","bare not",80,"gumball","orange",100,0
"36","24",26,"g_o8","100","probably",80,"gumball","orange",100,1
"37","24",27,"g_o7","0","might",70,"gumball","orange",100,0
"38","24",27,"g_o7","0","bare not",70,"gumball","orange",100,0
"39","24",27,"g_o7","100","probably",70,"gumball","orange",100,1
"40","24",28,"g_p2","0","probably",20,"gumball","purple",80,0
"41","24",28,"g_p2","54","might",20,"gumball","purple",80,0.675
"42","24",28,"g_p2","26","bare not",20,"gumball","purple",80,0.325
"43","24",29,"g_p1","0","probably",10,"gumball","purple",152,0
"44","24",29,"g_p1","52","might",10,"gumball","purple",152,0.342105263157895
"45","24",29,"g_p1","100","bare not",10,"gumball","purple",152,0.657894736842105
"46","24",31,"g_p6","0","bare not",60,"gumball","purple",129,0
"47","24",31,"g_p6","100","might",60,"gumball","purple",129,0.775193798449612
"48","24",31,"g_p6","29","probably",60,"gumball","purple",129,0.224806201550388
"49","24",32,"g_p7","0","bare not",70,"gumball","purple",138,0
"50","24",32,"g_p7","100","might",70,"gumball","purple",138,0.72463768115942
"51","24",32,"g_p7","38","probably",70,"gumball","purple",138,0.27536231884058
"52","24",34,"g_o4","0","bare not",40,"gumball","orange",100,0
"53","24",34,"g_o4","0","probably",40,"gumball","orange",100,0
"54","24",34,"g_o4","100","might",40,"gumball","orange",100,1
"55","24",36,"g_o2","0","probably",20,"gumball","orange",109,0
"56","24",36,"g_o2","24","might",20,"gumball","orange",109,0.220183486238532
"57","24",36,"g_o2","85","bare not",20,"gumball","orange",109,0.779816513761468
"58","24",37,"g_p4","0","probably",40,"gumball","purple",100,0
"59","24",37,"g_p4","0","bare not",40,"gumball","purple",100,0
"60","24",37,"g_p4","100","might",40,"gumball","purple",100,1
"61","24",38,"g_o6","0","bare not",60,"gumball","orange",131,0
"62","24",38,"g_o6","100","might",60,"gumball","orange",131,0.763358778625954
"63","24",38,"g_o6","31","probably",60,"gumball","orange",131,0.236641221374046
"64","24",39,"g_o9","0","bare not",90,"gumball","orange",100,0
"65","24",39,"g_o9","100","probably",90,"gumball","orange",100,1
"66","24",39,"g_o9","0","might",90,"gumball","orange",100,0
"67","24",40,"g_p5","0","probably",50,"gumball","purple",100,0
"68","24",40,"g_p5","0","bare not",50,"gumball","purple",100,0
"69","24",40,"g_p5","100","might",50,"gumball","purple",100,1
"70","24",41,"g_o9","0","bare not",90,"gumball","orange",100,0
"71","24",41,"g_o9","0","might",90,"gumball","orange",100,0
"72","24",41,"g_o9","100","probably",90,"gumball","orange",100,1
"73","24",42,"g_p6","0","bare not",60,"gumball","purple",118,0
"74","24",42,"g_p6","100","probably",60,"gumball","purple",118,0.847457627118644
"75","24",42,"g_p6","18","might",60,"gumball","purple",118,0.152542372881356
"76","24",43,"g_o3","0","probably",30,"gumball","orange",93,0
"77","24",43,"g_o3","24","bare not",30,"gumball","orange",93,0.258064516129032
"78","24",43,"g_o3","69","might",30,"gumball","orange",93,0.741935483870968
"79","24",44,"g_o8","0","bare not",80,"gumball","orange",100,0
"80","24",44,"g_o8","0","might",80,"gumball","orange",100,0
"81","24",44,"g_o8","100","probably",80,"gumball","orange",100,1
"82","24",46,"g_o7","0","bare not",70,"gumball","orange",100,0
"83","24",46,"g_o7","0","might",70,"gumball","orange",100,0
"84","24",46,"g_o7","100","probably",70,"gumball","orange",100,1
"85","24",47,"g_o4","0","bare not",40,"gumball","orange",100,0
"86","24",47,"g_o4","0","probably",40,"gumball","orange",100,0
"87","24",47,"g_o4","100","might",40,"gumball","orange",100,1
"88","24",49,"g_p3","0","bare not",30,"gumball","purple",100,0
"89","24",49,"g_p3","0","probably",30,"gumball","purple",100,0
"90","24",49,"g_p3","100","might",30,"gumball","purple",100,1
"91","24",50,"g_o1","0","probably",10,"gumball","orange",142,0
"92","24",50,"g_o1","42","might",10,"gumball","orange",142,0.295774647887324
"93","24",50,"g_o1","100","bare not",10,"gumball","orange",142,0.704225352112676
"94","24",51,"g_o2","0","probably",20,"gumball","orange",153,0
"95","24",51,"g_o2","53","might",20,"gumball","orange",153,0.34640522875817
"96","24",51,"g_o2","100","bare not",20,"gumball","orange",153,0.65359477124183
"97","24",52,"g_p9","0","bare not",90,"gumball","purple",100,0
"98","24",52,"g_p9","0","might",90,"gumball","purple",100,0
"99","24",52,"g_p9","100","probably",90,"gumball","purple",100,1
"100","24",54,"g_p2","0","probably",20,"gumball","purple",119,0
"101","24",54,"g_p2","19","might",20,"gumball","purple",119,0.159663865546218
"102","24",54,"g_p2","100","bare not",20,"gumball","purple",119,0.840336134453782
"103","24",55,"g_p8","0","bare not",80,"gumball","purple",100,0
"104","24",55,"g_p8","0","might",80,"gumball","purple",100,0
"105","24",55,"g_p8","100","probably",80,"gumball","purple",100,1
"106","24",57,"g_o5","0","bare not",50,"gumball","orange",100,0
"107","24",57,"g_o5","0","probably",50,"gumball","orange",100,0
"108","24",57,"g_o5","100","might",50,"gumball","orange",100,1
"109","24",58,"g_o6","0","bare not",60,"gumball","orange",125,0
"110","24",58,"g_o6","100","might",60,"gumball","orange",125,0.8
"111","24",58,"g_o6","25","probably",60,"gumball","orange",125,0.2
"112","24",59,"g_p7","0","bare not",70,"gumball","purple",131,0
"113","24",59,"g_p7","100","probably",70,"gumball","purple",131,0.763358778625954
"114","24",59,"g_p7","31","might",70,"gumball","purple",131,0.236641221374046
"115","24",61,"g_p4","0","probably",40,"gumball","purple",100,0
"116","24",61,"g_p4","0","bare not",40,"gumball","purple",100,0
"117","24",61,"g_p4","100","might",40,"gumball","purple",100,1
"118","24",62,"g_p1","0","might",10,"gumball","purple",99,0
"119","24",62,"g_p1","0","probably",10,"gumball","purple",99,0
"120","24",62,"g_p1","99","bare not",10,"gumball","purple",99,1
"121","24",69,"e_y4","0","probably",40,"election","orange",136,0
"122","24",69,"e_y4","36","might",40,"election","orange",136,0.264705882352941
"123","24",69,"e_y4","100","bare not",40,"election","orange",136,0.735294117647059
"124","24",70,"e_x4","29","might",40,"election","purple",88,0.329545454545455
"125","24",70,"e_x4","0","probably",40,"election","purple",88,0
"126","24",70,"e_x4","59","bare not",40,"election","purple",88,0.670454545454545
"127","24",72,"e_y2","0","might",20,"election","orange",100,0
"128","24",72,"e_y2","0","probably",20,"election","orange",100,0
"129","24",72,"e_y2","100","bare not",20,"election","orange",100,1
"130","24",73,"e_y9","0","bare not",90,"election","orange",100,0
"131","24",73,"e_y9","0","might",90,"election","orange",100,0
"132","24",73,"e_y9","100","probably",90,"election","orange",100,1
"133","24",74,"e_x8","0","bare not",80,"election","purple",100,0
"134","24",74,"e_x8","0","might",80,"election","purple",100,0
"135","24",74,"e_x8","100","probably",80,"election","purple",100,1
"136","24",75,"e_y1","0","might",10,"election","orange",100,0
"137","24",75,"e_y1","100","bare not",10,"election","orange",100,1
"138","24",75,"e_y1","0","probably",10,"election","orange",100,0
"139","24",76,"e_y7","0","bare not",70,"election","orange",48,0
"140","24",76,"e_y7","0","might",70,"election","orange",48,0
"141","24",76,"e_y7","48","probably",70,"election","orange",48,1
"142","24",78,"e_x5","0","probably",50,"election","purple",100,0
"143","24",78,"e_x5","0","bare not",50,"election","purple",100,0
"144","24",78,"e_x5","100","might",50,"election","purple",100,1
"145","24",80,"e_x2","0","might",20,"election","purple",100,0
"146","24",80,"e_x2","0","probably",20,"election","purple",100,0
"147","24",80,"e_x2","100","bare not",20,"election","purple",100,1
"148","24",82,"e_y5","0","bare not",50,"election","orange",100,0
"149","24",82,"e_y5","0","probably",50,"election","orange",100,0
"150","24",82,"e_y5","100","might",50,"election","orange",100,1
"151","24",84,"e_y6","0","bare not",60,"election","orange",100,0
"152","24",84,"e_y6","0","probably",60,"election","orange",100,0
"153","24",84,"e_y6","100","might",60,"election","orange",100,1
"154","24",86,"e_x9","0","bare not",90,"election","purple",100,0
"155","24",86,"e_x9","0","might",90,"election","purple",100,0
"156","24",86,"e_x9","100","probably",90,"election","purple",100,1
"157","24",87,"e_x1","0","might",10,"election","purple",100,0
"158","24",87,"e_x1","0","probably",10,"election","purple",100,0
"159","24",87,"e_x1","100","bare not",10,"election","purple",100,1
"160","24",89,"e_y3","0","might",30,"election","orange",100,0
"161","24",89,"e_y3","0","probably",30,"election","orange",100,0
"162","24",89,"e_y3","100","bare not",30,"election","orange",100,1
"163","24",91,"e_x3","0","probably",30,"election","purple",100,0
"164","24",91,"e_x3","0","might",30,"election","purple",100,0
"165","24",91,"e_x3","100","bare not",30,"election","purple",100,1
"166","24",92,"e_y8","0","bare not",80,"election","orange",100,0
"167","24",92,"e_y8","0","might",80,"election","orange",100,0
"168","24",92,"e_y8","100","probably",80,"election","orange",100,1
"169","24",94,"e_x7","0","bare not",70,"election","purple",100,0
"170","24",94,"e_x7","0","might",70,"election","purple",100,0
"171","24",94,"e_x7","100","probably",70,"election","purple",100,1
"172","24",95,"e_x6","0","bare not",60,"election","purple",100,0
"173","24",95,"e_x6","0","might",60,"election","purple",100,0
"174","24",95,"e_x6","100","probably",60,"election","purple",100,1
"175","24",96,"e_x4","0","bare not",40,"election","purple",100,0
"176","24",96,"e_x4","0","probably",40,"election","purple",100,0
"177","24",96,"e_x4","100","might",40,"election","purple",100,1
"178","24",97,"e_x3","0","probably",30,"election","purple",140,0
"179","24",97,"e_x3","58","might",30,"election","purple",140,0.414285714285714
"180","24",97,"e_x3","82","bare not",30,"election","purple",140,0.585714285714286
"181","24",98,"e_x6","0","bare not",60,"election","purple",100,0
"182","24",98,"e_x6","0","probably",60,"election","purple",100,0
"183","24",98,"e_x6","100","might",60,"election","purple",100,1
"184","24",100,"e_y9","0","might",90,"election","orange",100,0
"185","24",100,"e_y9","0","bare not",90,"election","orange",100,0
"186","24",100,"e_y9","100","probably",90,"election","orange",100,1
"187","24",101,"e_x7","0","bare not",70,"election","purple",100,0
"188","24",101,"e_x7","0","might",70,"election","purple",100,0
"189","24",101,"e_x7","100","probably",70,"election","purple",100,1
"190","24",102,"e_y1","0","might",10,"election","orange",100,0
"191","24",102,"e_y1","0","probably",10,"election","orange",100,0
"192","24",102,"e_y1","100","bare not",10,"election","orange",100,1
"193","24",103,"e_y7","0","might",70,"election","orange",100,0
"194","24",103,"e_y7","0","bare not",70,"election","orange",100,0
"195","24",103,"e_y7","100","probably",70,"election","orange",100,1
"196","24",104,"e_x8","0","bare not",80,"election","purple",100,0
"197","24",104,"e_x8","0","might",80,"election","purple",100,0
"198","24",104,"e_x8","100","probably",80,"election","purple",100,1
"199","24",105,"e_y2","0","might",20,"election","orange",100,0
"200","24",105,"e_y2","0","probably",20,"election","orange",100,0
"201","24",105,"e_y2","100","bare not",20,"election","orange",100,1
"202","24",106,"e_x5","0","bare not",50,"election","purple",100,0
"203","24",106,"e_x5","0","probably",50,"election","purple",100,0
"204","24",106,"e_x5","100","might",50,"election","purple",100,1
"205","24",107,"e_x2","0","probably",20,"election","purple",100,0
"206","24",107,"e_x2","0","might",20,"election","purple",100,0
"207","24",107,"e_x2","100","bare not",20,"election","purple",100,1
"208","24",109,"e_y5","0","bare not",50,"election","orange",100,0
"209","24",109,"e_y5","0","probably",50,"election","orange",100,0
"210","24",109,"e_y5","100","might",50,"election","orange",100,1
"211","24",110,"e_y3","0","probably",30,"election","orange",133,0
"212","24",110,"e_y3","100","bare not",30,"election","orange",133,0.75187969924812
"213","24",110,"e_y3","33","might",30,"election","orange",133,0.24812030075188
"214","24",111,"e_y6","0","bare not",60,"election","orange",100,0
"215","24",111,"e_y6","0","probably",60,"election","orange",100,0
"216","24",111,"e_y6","100","might",60,"election","orange",100,1
"217","24",112,"e_x1","0","might",10,"election","purple",100,0
"218","24",112,"e_x1","0","probably",10,"election","purple",100,0
"219","24",112,"e_x1","100","bare not",10,"election","purple",100,1
"220","24",113,"e_y8","0","might",80,"election","orange",100,0
"221","24",113,"e_y8","100","probably",80,"election","orange",100,1
"222","24",113,"e_y8","0","bare not",80,"election","orange",100,0
"223","24",115,"e_x9","0","bare not",90,"election","purple",100,0
"224","24",115,"e_x9","0","might",90,"election","purple",100,0
"225","24",115,"e_x9","100","probably",90,"election","purple",100,1
"226","24",116,"e_y4","0","probably",40,"election","orange",164,0
"227","24",116,"e_y4","73","might",40,"election","orange",164,0.445121951219512
"228","24",116,"e_y4","91","bare not",40,"election","orange",164,0.554878048780488
"229","10",9,"g_p9","79","probably",90,"gumball","purple",181,0.43646408839779
"230","10",9,"g_p9","98","might",90,"gumball","purple",181,0.541436464088398
"231","10",9,"g_p9","4","bare not",90,"gumball","purple",181,0.0220994475138122
"232","10",10,"g_p1","3","probably",10,"gumball","purple",108,0.0277777777777778
"233","10",10,"g_p1","100","might",10,"gumball","purple",108,0.925925925925926
"234","10",10,"g_p1","5","bare not",10,"gumball","purple",108,0.0462962962962963
"235","10",11,"g_o9","69","probably",90,"gumball","orange",176,0.392045454545455
"236","10",11,"g_o9","100","might",90,"gumball","orange",176,0.568181818181818
"237","10",11,"g_o9","7","bare not",90,"gumball","orange",176,0.0397727272727273
"238","10",13,"g_o1","6","probably",10,"gumball","orange",142,0.0422535211267606
"239","10",13,"g_o1","55","might",10,"gumball","orange",142,0.387323943661972
"240","10",13,"g_o1","81","bare not",10,"gumball","orange",142,0.570422535211268
"241","10",15,"g_p3","55","probably",30,"gumball","purple",168,0.327380952380952
"242","10",15,"g_p3","52","might",30,"gumball","purple",168,0.30952380952381
"243","10",15,"g_p3","61","bare not",30,"gumball","purple",168,0.363095238095238
"244","10",16,"g_p5","50","probably",50,"gumball","purple",151,0.33112582781457
"245","10",16,"g_p5","50","might",50,"gumball","purple",151,0.33112582781457
"246","10",16,"g_p5","51","bare not",50,"gumball","purple",151,0.337748344370861
"247","10",18,"g_p8","67","probably",80,"gumball","purple",205,0.326829268292683
"248","10",18,"g_p8","94","might",80,"gumball","purple",205,0.458536585365854
"249","10",18,"g_p8","44","bare not",80,"gumball","purple",205,0.214634146341463
"250","10",19,"g_o1","11","probably",10,"gumball","orange",56,0.196428571428571
"251","10",19,"g_o1","36","might",10,"gumball","orange",56,0.642857142857143
"252","10",19,"g_o1","9","bare not",10,"gumball","orange",56,0.160714285714286
"253","10",21,"g_o3","49","probably",30,"gumball","orange",146,0.335616438356164
"254","10",21,"g_o3","49","might",30,"gumball","orange",146,0.335616438356164
"255","10",21,"g_o3","48","bare not",30,"gumball","orange",146,0.328767123287671
"256","10",23,"g_o5","50","probably",50,"gumball","orange",155,0.32258064516129
"257","10",23,"g_o5","57","might",50,"gumball","orange",155,0.367741935483871
"258","10",23,"g_o5","48","bare not",50,"gumball","orange",155,0.309677419354839
"259","10",24,"g_p9","78","probably",90,"gumball","purple",183,0.426229508196721
"260","10",24,"g_p9","94","might",90,"gumball","purple",183,0.513661202185792
"261","10",24,"g_p9","11","bare not",90,"gumball","purple",183,0.0601092896174863
"262","10",26,"g_o8","66","probably",80,"gumball","orange",154,0.428571428571429
"263","10",26,"g_o8","60","might",80,"gumball","orange",154,0.38961038961039
"264","10",26,"g_o8","28","bare not",80,"gumball","orange",154,0.181818181818182
"265","10",27,"g_o7","59","probably",70,"gumball","orange",128,0.4609375
"266","10",27,"g_o7","55","might",70,"gumball","orange",128,0.4296875
"267","10",27,"g_o7","14","bare not",70,"gumball","orange",128,0.109375
"268","10",28,"g_p2","28","probably",20,"gumball","purple",76,0.368421052631579
"269","10",28,"g_p2","36","might",20,"gumball","purple",76,0.473684210526316
"270","10",28,"g_p2","12","bare not",20,"gumball","purple",76,0.157894736842105
"271","10",29,"g_p1","12","probably",10,"gumball","purple",76,0.157894736842105
"272","10",29,"g_p1","55","might",10,"gumball","purple",76,0.723684210526316
"273","10",29,"g_p1","9","bare not",10,"gumball","purple",76,0.118421052631579
"274","10",31,"g_p6","53","probably",60,"gumball","purple",156,0.33974358974359
"275","10",31,"g_p6","53","might",60,"gumball","purple",156,0.33974358974359
"276","10",31,"g_p6","50","bare not",60,"gumball","purple",156,0.320512820512821
"277","10",32,"g_p7","74","probably",70,"gumball","purple",149,0.496644295302013
"278","10",32,"g_p7","68","might",70,"gumball","purple",149,0.456375838926175
"279","10",32,"g_p7","7","bare not",70,"gumball","purple",149,0.0469798657718121
"280","10",34,"g_o4","60","probably",40,"gumball","orange",168,0.357142857142857
"281","10",34,"g_o4","54","might",40,"gumball","orange",168,0.321428571428571
"282","10",34,"g_o4","54","bare not",40,"gumball","orange",168,0.321428571428571
"283","10",36,"g_o2","37","probably",20,"gumball","orange",96,0.385416666666667
"284","10",36,"g_o2","35","might",20,"gumball","orange",96,0.364583333333333
"285","10",36,"g_o2","24","bare not",20,"gumball","orange",96,0.25
"286","10",37,"g_p4","43","probably",40,"gumball","purple",127,0.338582677165354
"287","10",37,"g_p4","44","might",40,"gumball","purple",127,0.346456692913386
"288","10",37,"g_p4","40","bare not",40,"gumball","purple",127,0.31496062992126
"289","10",38,"g_o6","63","probably",60,"gumball","orange",174,0.362068965517241
"290","10",38,"g_o6","57","might",60,"gumball","orange",174,0.327586206896552
"291","10",38,"g_o6","54","bare not",60,"gumball","orange",174,0.310344827586207
"292","10",39,"g_o9","86","probably",90,"gumball","orange",185,0.464864864864865
"293","10",39,"g_o9","88","might",90,"gumball","orange",185,0.475675675675676
"294","10",39,"g_o9","11","bare not",90,"gumball","orange",185,0.0594594594594595
"295","10",40,"g_p5","52","probably",50,"gumball","purple",158,0.329113924050633
"296","10",40,"g_p5","52","might",50,"gumball","purple",158,0.329113924050633
"297","10",40,"g_p5","54","bare not",50,"gumball","purple",158,0.341772151898734
"298","10",41,"g_o9","83","probably",90,"gumball","orange",176,0.471590909090909
"299","10",41,"g_o9","83","might",90,"gumball","orange",176,0.471590909090909
"300","10",41,"g_o9","10","bare not",90,"gumball","orange",176,0.0568181818181818
"301","10",42,"g_p6","52","probably",60,"gumball","purple",153,0.339869281045752
"302","10",42,"g_p6","52","might",60,"gumball","purple",153,0.339869281045752
"303","10",42,"g_p6","49","bare not",60,"gumball","purple",153,0.320261437908497
"304","10",43,"g_o3","42","probably",30,"gumball","orange",91,0.461538461538462
"305","10",43,"g_o3","32","might",30,"gumball","orange",91,0.351648351648352
"306","10",43,"g_o3","17","bare not",30,"gumball","orange",91,0.186813186813187
"307","10",44,"g_o8","74","probably",80,"gumball","orange",152,0.486842105263158
"308","10",44,"g_o8","71","might",80,"gumball","orange",152,0.467105263157895
"309","10",44,"g_o8","7","bare not",80,"gumball","orange",152,0.0460526315789474
"310","10",46,"g_o7","56","probably",70,"gumball","orange",138,0.405797101449275
"311","10",46,"g_o7","55","might",70,"gumball","orange",138,0.398550724637681
"312","10",46,"g_o7","27","bare not",70,"gumball","orange",138,0.195652173913043
"313","10",47,"g_o4","55","probably",40,"gumball","orange",163,0.337423312883436
"314","10",47,"g_o4","56","might",40,"gumball","orange",163,0.343558282208589
"315","10",47,"g_o4","52","bare not",40,"gumball","orange",163,0.319018404907975
"316","10",49,"g_p3","44","probably",30,"gumball","purple",99,0.444444444444444
"317","10",49,"g_p3","41","might",30,"gumball","purple",99,0.414141414141414
"318","10",49,"g_p3","14","bare not",30,"gumball","purple",99,0.141414141414141
"319","10",50,"g_o1","11","probably",10,"gumball","orange",60,0.183333333333333
"320","10",50,"g_o1","38","might",10,"gumball","orange",60,0.633333333333333
"321","10",50,"g_o1","11","bare not",10,"gumball","orange",60,0.183333333333333
"322","10",51,"g_o2","37","probably",20,"gumball","orange",80,0.4625
"323","10",51,"g_o2","32","might",20,"gumball","orange",80,0.4
"324","10",51,"g_o2","11","bare not",20,"gumball","orange",80,0.1375
"325","10",52,"g_p9","88","probably",90,"gumball","purple",174,0.505747126436782
"326","10",52,"g_p9","80","might",90,"gumball","purple",174,0.459770114942529
"327","10",52,"g_p9","6","bare not",90,"gumball","purple",174,0.0344827586206897
"328","10",54,"g_p2","27","probably",20,"gumball","purple",60,0.45
"329","10",54,"g_p2","23","might",20,"gumball","purple",60,0.383333333333333
"330","10",54,"g_p2","10","bare not",20,"gumball","purple",60,0.166666666666667
"331","10",55,"g_p8","72","probably",80,"gumball","purple",148,0.486486486486487
"332","10",55,"g_p8","69","might",80,"gumball","purple",148,0.466216216216216
"333","10",55,"g_p8","7","bare not",80,"gumball","purple",148,0.0472972972972973
"334","10",57,"g_o5","53","probably",50,"gumball","orange",153,0.34640522875817
"335","10",57,"g_o5","55","might",50,"gumball","orange",153,0.359477124183007
"336","10",57,"g_o5","45","bare not",50,"gumball","orange",153,0.294117647058824
"337","10",58,"g_o6","56","probably",60,"gumball","orange",152,0.368421052631579
"338","10",58,"g_o6","55","might",60,"gumball","orange",152,0.361842105263158
"339","10",58,"g_o6","41","bare not",60,"gumball","orange",152,0.269736842105263
"340","10",59,"g_p7","64","probably",70,"gumball","purple",145,0.441379310344828
"341","10",59,"g_p7","56","might",70,"gumball","purple",145,0.386206896551724
"342","10",59,"g_p7","25","bare not",70,"gumball","purple",145,0.172413793103448
"343","10",61,"g_p4","44","probably",40,"gumball","purple",104,0.423076923076923
"344","10",61,"g_p4","42","might",40,"gumball","purple",104,0.403846153846154
"345","10",61,"g_p4","18","bare not",40,"gumball","purple",104,0.173076923076923
"346","10",62,"g_p1","21","probably",10,"gumball","purple",107,0.196261682242991
"347","10",62,"g_p1","23","might",10,"gumball","purple",107,0.214953271028037
"348","10",62,"g_p1","63","bare not",10,"gumball","purple",107,0.588785046728972
"349","10",69,"e_y4","23","probably",40,"election","orange",150,0.153333333333333
"350","10",69,"e_y4","52","might",40,"election","orange",150,0.346666666666667
"351","10",69,"e_y4","75","bare not",40,"election","orange",150,0.5
"352","10",70,"e_x4","27","probably",40,"election","purple",168,0.160714285714286
"353","10",70,"e_x4","56","might",40,"election","purple",168,0.333333333333333
"354","10",70,"e_x4","85","bare not",40,"election","purple",168,0.505952380952381
"355","10",72,"e_y2","22","probably",20,"election","orange",166,0.132530120481928
"356","10",72,"e_y2","59","might",20,"election","orange",166,0.355421686746988
"357","10",72,"e_y2","85","bare not",20,"election","orange",166,0.512048192771084
"358","10",73,"e_y9","91","probably",90,"election","orange",193,0.471502590673575
"359","10",73,"e_y9","96","might",90,"election","orange",193,0.49740932642487
"360","10",73,"e_y9","6","bare not",90,"election","orange",193,0.0310880829015544
"361","10",74,"e_x8","88","probably",80,"election","purple",201,0.437810945273632
"362","10",74,"e_x8","100","might",80,"election","purple",201,0.497512437810945
"363","10",74,"e_x8","13","bare not",80,"election","purple",201,0.0646766169154229
"364","10",75,"e_y1","94","probably",10,"election","orange",196,0.479591836734694
"365","10",75,"e_y1","100","might",10,"election","orange",196,0.510204081632653
"366","10",75,"e_y1","2","bare not",10,"election","orange",196,0.0102040816326531
"367","10",76,"e_y7","79","probably",70,"election","orange",190,0.415789473684211
"368","10",76,"e_y7","100","might",70,"election","orange",190,0.526315789473684
"369","10",76,"e_y7","11","bare not",70,"election","orange",190,0.0578947368421053
"370","10",78,"e_x5","56","probably",50,"election","purple",165,0.339393939393939
"371","10",78,"e_x5","53","might",50,"election","purple",165,0.321212121212121
"372","10",78,"e_x5","56","bare not",50,"election","purple",165,0.339393939393939
"373","10",80,"e_x2","19","probably",20,"election","purple",167,0.11377245508982
"374","10",80,"e_x2","57","might",20,"election","purple",167,0.341317365269461
"375","10",80,"e_x2","91","bare not",20,"election","purple",167,0.544910179640719
"376","10",82,"e_y5","56","probably",50,"election","orange",165,0.339393939393939
"377","10",82,"e_y5","52","might",50,"election","orange",165,0.315151515151515
"378","10",82,"e_y5","57","bare not",50,"election","orange",165,0.345454545454545
"379","10",84,"e_y6","65","probably",60,"election","orange",164,0.396341463414634
"380","10",84,"e_y6","87","might",60,"election","orange",164,0.530487804878049
"381","10",84,"e_y6","12","bare not",60,"election","orange",164,0.0731707317073171
"382","10",86,"e_x9","91","probably",90,"election","purple",196,0.464285714285714
"383","10",86,"e_x9","100","might",90,"election","purple",196,0.510204081632653
"384","10",86,"e_x9","5","bare not",90,"election","purple",196,0.0255102040816327
"385","10",87,"e_x1","14","probably",10,"election","purple",147,0.0952380952380952
"386","10",87,"e_x1","45","might",10,"election","purple",147,0.306122448979592
"387","10",87,"e_x1","88","bare not",10,"election","purple",147,0.598639455782313
"388","10",89,"e_y3","22","probably",30,"election","orange",145,0.151724137931034
"389","10",89,"e_y3","50","might",30,"election","orange",145,0.344827586206897
"390","10",89,"e_y3","73","bare not",30,"election","orange",145,0.503448275862069
"391","10",91,"e_x3","22","probably",30,"election","purple",157,0.140127388535032
"392","10",91,"e_x3","56","might",30,"election","purple",157,0.356687898089172
"393","10",91,"e_x3","79","bare not",30,"election","purple",157,0.503184713375796
"394","10",92,"e_y8","91","probably",80,"election","orange",199,0.457286432160804
"395","10",92,"e_y8","99","might",80,"election","orange",199,0.49748743718593
"396","10",92,"e_y8","9","bare not",80,"election","orange",199,0.0452261306532663
"397","10",94,"e_x7","77","probably",70,"election","purple",178,0.432584269662921
"398","10",94,"e_x7","90","might",70,"election","purple",178,0.50561797752809
"399","10",94,"e_x7","11","bare not",70,"election","purple",178,0.0617977528089888
"400","10",95,"e_x6","59","probably",60,"election","purple",173,0.341040462427746
"401","10",95,"e_x6","81","might",60,"election","purple",173,0.468208092485549
"402","10",95,"e_x6","33","bare not",60,"election","purple",173,0.190751445086705
"403","10",96,"e_x4","42","probably",40,"election","purple",150,0.28
"404","10",96,"e_x4","62","might",40,"election","purple",150,0.413333333333333
"405","10",96,"e_x4","46","bare not",40,"election","purple",150,0.306666666666667
